DrugName,ActiveIngredient,PageNumber,Category,Is_Prescription
Vinaralgin,Paracetamol,1118,Giảm đau; hạ sốt,False
Vinaralgin 325,Paracetamol,1118,Giảm đau; hạ sốt,False
Vinaralgin-Nic,Paracetamol,1118,Giảm đau; hạ sốt,False
Vinberi,Thiamin,1363,Vitamin,False
Vinblastine,Vinblastin,1467,Thuốc chống ung thư,True
Vinbrex,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,True
Vincezin,Cetirizin hydroclorid,381,Kháng histamin; đối kháng thụ thể h,False
Vincosine,Adenosin,147,Thuốc chống loạn nhịp tim,True
Vincotine,Biotin,259,Thuốc chống rối loạn lipid huyết (nhóm fibrat),False
Vincran,Vincristin,1470,Thuốc chống ung thư,True
Vincristine,Vincristin,1470,Thuốc chống ung thư,True
Vincystin,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Vinecef-500,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vinfixxim,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vinfixxim dry syrup,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vinfuca,Albendazol,150,Thuốc trị giun sán,False
Vinka,Ambroxol,175,Thuốc long đờm,False
Vinlaril,Enalapril,582,"Thuốc chống tăng huyết áp, nhóm ức chế enzym",True
Vinocam,Tenoxicam,1336,Thuốc chống viêm không steroid,True
Vinorelbine “Ebewe”,Vinorelbin tartrat,1472,Thuốc chống ung thư,True
Vinorelbine tartrate,Vinorelbin tartrat,1472,Thuốc chống ung thư,True
Vinorelsin,Vinorelbin tartrat,1472,Thuốc chống ung thư,True
Vinpecine,Pefloxacin mesylat,1124,Thuốc kháng sinh nhóm fluoroquinolon,True
Vinphacetam,Piracetam,1159,Thuốc trị giun,False
Vinphacine,Amikacin,176,Kháng sinh họ aminoglycosid,True
Vinphacol,Tolazolin hydroclorid,1396,"Thuốc giãn mạch ngoại vi, đối kháng thụ thể",False
Vinphatoxin,Oxytocin,1104,Thuốc thúc đẻ -  hormon thùy sau tuyến yên,True
Vinphaxicam,Meloxicam,940,Thuốc chống viêm không steroid,True
Vinpocetine-Akos,Piracetam,1159,Thuốc trị giun,False
Vinrocef-200,Cefpodoxim proxetil,363,Kháng sinh nhóm cephalosporin thế hệ 3,True
Vinrolac,Ketorolac,867,Chưa phân loại,False
Vinsalmol,Salbutamol (dùng trong hô hấp),1262,Thuốc kích thích beta2 giao cảm tác dụng ngắn,False
Vinsolon,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Vintacyl,Prednisolon,1173,Thuốc chống viêm corticosteroid; glucocorticoid,True
Vinterlin,Terbutalin sulfat,1341,"Thuốc chống nấm, dẫn chất allylamin",False
Vintolox,Pantoprazol,1115,"Thuốc ức chế bơm proton, ức chế tiết acid dịch vị",False
Vintrypsine,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Vinzix,Furosemid,702,Thuốc lợi tiểu quai,False
Vioclin 600,Clindamycin,407,Kháng sinh họ lincosamid,True
Vipimax,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,True
Vipocef 100,Cefpodoxim proxetil,363,Kháng sinh nhóm cephalosporin thế hệ 3,True
Vipocef 200,Cefpodoxim proxetil,363,Kháng sinh nhóm cephalosporin thế hệ 3,True
Viprazo,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
Vipredni,Methylprednisolon,969,Thuốc glucocorticoid tổng hợp,True
Viprolox 500,Ciprofloxacin,394,Kháng sinh nhóm fluoroquinolon,True
Viracept,Nelfinavir mesilat,1035,Thuốc giải độc,False
Viramol 300,Paracetamol,1118,Giảm đau; hạ sốt,False
Viramol 500,Paracetamol,1118,Giảm đau; hạ sốt,False
Viramol 1000,Paracetamol,1118,Giảm đau; hạ sốt,False
Viramune,Nevirapin,1045,"Thuốc ức chế enzym phiên mã ngược, kháng retrovirus",True
Viramune XR,Nevirapin,1045,"Thuốc ức chế enzym phiên mã ngược, kháng retrovirus",True
Viread,Tenofovir,1335,Thuốc kháng retrovirus,True
Virilam 100,Lamivudin,876,Thuốc kháng retrovirus và virus,True
Viritin,Perindopril,1131,Ức chế enzym chuyển đổi angiotensin,False
Virkil,Tenofovir,1335,Thuốc kháng retrovirus,True
Virlaf,Lamivudin,876,Thuốc kháng retrovirus và virus,True
Virless,Aciclovir,114,Thuốc chống virus,True
Virtum,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,True
Virupos,Aciclovir,114,Thuốc chống virus,True
Visganin,Arginin,205,"Thuốc chống ung thư, thuốc ức chế aromatase",True
Visteno,Tenofovir,1335,Thuốc kháng retrovirus,True
Visulin,Ampicilin và sulbactam,201,Kháng khuẩn (toàn thân),False
Vitabon B1,Thiamin,1363,Vitamin,False
Vitafxim,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,True
Vitamin A,Retinol,1238,Vitamin,False
Vitamin B1,Thiamin,1363,Vitamin,False
Vitamin B1 250,Thiamin,1363,Vitamin,False
Vitamin B1-HT,Thiamin,1363,Vitamin,False
Vitamin B1 PMP,Thiamin,1363,Vitamin,False
2,Riboflavin,1244,Vitamin,False
Vitamin B6,Pyridoxin hydrocorid,1217,"Thuốc kháng cholinesterase, thuốc chống nhược cơ",False
Vitamin B6 100,Pyridoxin hydroclorid,1217,"Thuốc kháng cholinesterase, thuốc chống nhược cơ",False
Vitamin C,Acid ascorbic,121,Vitamin tan trong nước,False
Vitamin C Kabi,Acid ascorbic,121,Vitamin tan trong nước,False
Vitamin C Larjan,Acid ascorbic,121,Vitamin tan trong nước,False
Vitamin E,Alpha tocopherol,165,Vitamin,False
Vitamin E thiên nhiên,Alpha tocopherol,165,Vitamin,False
Vitamin K1,Phytomenadion,1147,"Vitamin (thuộc nhóm k), thuốc chống chảy máu",False
Vitamin PP,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitamin PP 50,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitamin PP 500,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitaroxima,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vitazidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,True
VitCfort,Acid ascorbic,121,Vitamin tan trong nước,False
Vitobra,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,True
Vitorex OPH,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,True
Vitpp,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitraclor,Cefaclor,329,"Kháng sinh uống, nhóm cephalosporin thế hệ 2",True
Vixbarin,Ribavirin,1240,Thuốc kháng virus,True
Vixcar,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Vixzol,Ribavirin,1240,Thuốc kháng virus,True
Vizicin 125,Azithromycin,227,Thuốc kháng sinh,True
V ofluxi,Ofloxacin,1076,Kháng sinh nhóm quinolon,True
V ogyno,Econazol,577,Thuốc kháng histamin h,False
V olcalci,Calcitonin,301,"Thuốc điều trị vảy nến (dùng ngoài), dẫn chất vitamin",False
V olden Fort,Diclofenac,515,Thuốc chống viêm không steroid,True
V olderfen emulgel,Diclofenac,515,Thuốc chống viêm không steroid,True
V oledex,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olexin 100,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olexin 250,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olexin 500,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olfenax,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgasrene,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgasrene 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgesic 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgesic 75,Diclofenac,515,Thuốc chống viêm không steroid,True
V olhasan 75,Diclofenac,515,Thuốc chống viêm không steroid,True
V olnarel K25,Diclofenac,515,Thuốc chống viêm không steroid,True
V olnarel K100,Diclofenac,515,Thuốc chống viêm không steroid,True
V olnarel K50,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren 25,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren Dolo,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren Emulgel,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren Ophtha,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltex Kool,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltfast,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltimax 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V ometidin 60,Fexofenadin hydroclorid,657,"Kháng histamin thế hệ 2, đối kháng thụ thể h",False
V omina 50,Dimenhydrinat,536,"Thuốc kháng histamin (h1) gây ngủ, thế hệ thứ nhất",True
V omisetron,Ondansetron,1082,"Thuốc chống nôn, đối kháng thụ thể 5-ht",False
V onland,Alendronat natri,157,Chất ức chế tiêu xương,False
V oren Enteric,Diclofenac,515,Thuốc chống viêm không steroid,True
V orican-200,Voriconazol,1480,Thuốc chống nấm,False
V oriconazole,Voriconazol,1480,Thuốc chống nấm,False
V ormino,Fluconazol,666,Chống nấm,False
V osfarel,Domesco - Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
V osfarel MR,Domesco - Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
V otrel,Levonorgestrel,898,Thuốc tránh thai/thuốc tránh thai khẩn cấp loại,False
Vpclary,Clarithromycin,404,Kháng sinh macrolid bán tổng hợp,True
Vpcoxcef,Celecoxib,379,Thuốc chống viêm không steroid ức chế chọn lọc,True
VP-Gen,Etoposid,643,Chống ung thư (dẫn chất podophylotoxin),True
VTCefal,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Vtlevo 500,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
VTSones,Betamethason,252,Glucocorticoid,True
Vudu- Clorpheniramin,Clorpheniramin,445,"Thuốc kháng histamin, thế hệ thứ nhất",False
Vudu-Cefixim 100,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vudu-Cefixim 200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vudu-cefuroxim 250,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vudu-Cefuroxim 500,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vudu-cetirizin,Cetirizin hydroclorid,381,Kháng histamin; đối kháng thụ thể h,False
Vudu-Erythromycin,Erythromycin,607,Kháng sinh nhóm macrolid,True
Vupu 250,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vupu 500,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vuri 100,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vuri 200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vustin,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,True
Vycadil 3.125,Carvedilol,327,"Thuốc ức chế không chọn lọc thụ thể beta-adrenergic,",False
Vynat 125,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vynat 250,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Waisan,Eperison hydroclorid,592,Thuốc giãn cơ vân,False
Wedes,Azathioprin,225,Thuốc ức chế miễn dịch,False
Weierya,Candesartan cilexetil,304,Chất đối kháng thụ thể angiotensin ii,False
Welles,Fluconazol,666,Chống nấm,False
Welles Soft,Fluconazol,666,Chống nấm,False
Wellparin,Heparin,767,Chống đông máu,False
Wendica,Carbidopa - levodopa,320,Thuốc chống bệnh parkinson; thuốc chống loạn động,False
Wepox 4000,Erythropoietin,611,Thuốc kích thích tạo hồng cầu,False
Wicky,Paroxetin,1122,Chống trầm cảm,True
Wida RL (Ringer Lactate BP),Ringer lactat,1247,Dịch truyền tĩnh mạch,True
Widecef,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,True
Widrox-200,Ofloxacin,1076,Kháng sinh nhóm quinolon,True
Widxim,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Wimaty,Betamethason,252,Glucocorticoid,True
Winbostin 5,Biotin,259,Thuốc chống rối loạn lipid huyết (nhóm fibrat),False
Wincocef-125 DT,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Wincocef-250,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Vitamin C Larjan,Acid ascorbic,121,Vitamin tan trong nước,False
Vitamin E,Alpha tocopherol,165,Vitamin,False
Vitamin E thiên nhiên,Alpha tocopherol,165,Vitamin,False
Vitamin K1,Phytomenadion,1147,"Vitamin (thuộc nhóm k), thuốc chống chảy máu",False
Vitamin PP,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitamin PP 50,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitamin PP 500,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitaroxima,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vitazidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,True
VitCfort,Acid ascorbic,121,Vitamin tan trong nước,False
Vitobra,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,True
Vitorex OPH,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,True
Vitpp,Nicotinamid,1054,"Thuốc dinh dưỡng, vitamin nhóm b (vitamin b",False
Vitraclor,Cefaclor,329,"Kháng sinh uống, nhóm cephalosporin thế hệ 2",True
Vixbarin,Ribavirin,1240,Thuốc kháng virus,True
Vixcar,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Vixzol,Ribavirin,1240,Thuốc kháng virus,True
Vizicin 125,Azithromycin,227,Thuốc kháng sinh,True
V ofluxi,Ofloxacin,1076,Kháng sinh nhóm quinolon,True
V ogyno,Econazol,577,Thuốc kháng histamin h,False
V olcalci,Calcitonin,301,"Thuốc điều trị vảy nến (dùng ngoài), dẫn chất vitamin",False
V olden Fort,Diclofenac,515,Thuốc chống viêm không steroid,True
V olderfen emulgel,Diclofenac,515,Thuốc chống viêm không steroid,True
V oledex,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olexin 100,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olexin 250,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olexin 500,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
V olfenax,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgasrene,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgasrene 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgesic 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V olgesic 75,Diclofenac,515,Thuốc chống viêm không steroid,True
V olhasan 75,Diclofenac,515,Thuốc chống viêm không steroid,True
V olnarel K25,Diclofenac,515,Thuốc chống viêm không steroid,True
V olnarel K100,Diclofenac,515,Thuốc chống viêm không steroid,True
V olnarel K50,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren 25,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren Dolo,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren Emulgel,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltaren Ophtha,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltex Kool,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltfast,Diclofenac,515,Thuốc chống viêm không steroid,True
V oltimax 50,Diclofenac,515,Thuốc chống viêm không steroid,True
V ometidin 60,Fexofenadin hydroclorid,657,"Kháng histamin thế hệ 2, đối kháng thụ thể h",False
V omina 50,Dimenhydrinat,536,"Thuốc kháng histamin (h1) gây ngủ, thế hệ thứ nhất",True
V omisetron,Ondansetron,1082,"Thuốc chống nôn, đối kháng thụ thể 5-ht",False
V onland,Alendronat natri,157,Chất ức chế tiêu xương,False
V oren Enteric,Diclofenac,515,Thuốc chống viêm không steroid,True
V orican-200,Voriconazol,1480,Thuốc chống nấm,False
V oriconazole,Voriconazol,1480,Thuốc chống nấm,False
V ormino,Fluconazol,666,Chống nấm,False
V osfarel,Domesco - Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
V osfarel MR,Domesco - Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
V otrel,Levonorgestrel,898,Thuốc tránh thai/thuốc tránh thai khẩn cấp loại,False
Vpclary,Clarithromycin,404,Kháng sinh macrolid bán tổng hợp,True
Vpcoxcef,Celecoxib,379,Thuốc chống viêm không steroid ức chế chọn lọc,True
VP-Gen,Etoposid,643,Chống ung thư (dẫn chất podophylotoxin),True
VTCefal,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Vtlevo 500,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),True
VTSones,Betamethason,252,Glucocorticoid,True
Vudu- Clorpheniramin,Clorpheniramin,445,"Thuốc kháng histamin, thế hệ thứ nhất",False
Vudu-Cefixim 100,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vudu-Cefixim 200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vudu-cefuroxim 250,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vudu-Cefuroxim 500,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vudu-cetirizin,Cetirizin hydroclorid,381,Kháng histamin; đối kháng thụ thể h,False
Vudu-Erythromycin,Erythromycin,607,Kháng sinh nhóm macrolid,True
Vupu 250,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vupu 500,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vuri 100,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vuri 200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,True
Vustin,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,True
Vycadil 3.125,Carvedilol,327,"Thuốc ức chế không chọn lọc thụ thể beta-adrenergic,",False
Vynat 125,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Vynat 250,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Waisan,Eperison hydroclorid,592,Thuốc giãn cơ vân,False
Wedes,Azathioprin,225,Thuốc ức chế miễn dịch,False
Weierya,Candesartan cilexetil,304,Chất đối kháng thụ thể angiotensin ii,False
Welles,Fluconazol,666,Chống nấm,False
Welles Soft,Fluconazol,666,Chống nấm,False
Wellparin,Heparin,767,Chống đông máu,False
Wendica,Carbidopa - levodopa,320,Thuốc chống bệnh parkinson; thuốc chống loạn động,False
Wepox 4000,Erythropoietin,611,Thuốc kích thích tạo hồng cầu,False
Wicky,Paroxetin,1122,Chống trầm cảm,True
Wida RL (Ringer Lactate BP),Ringer lactat,1247,Dịch truyền tĩnh mạch,True
Widecef,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,True
Widrox-200,Ofloxacin,1076,Kháng sinh nhóm quinolon,True
Widxim,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,True
Wimaty,Betamethason,252,Glucocorticoid,True
Winbostin 5,Biotin,259,Thuốc chống rối loạn lipid huyết (nhóm fibrat),False
Wincocef-125 DT,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Wincocef-250,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Wincocef-250 DT,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,True
Winnam,Imipenem và thuốc ức chế enzym,800,Kháng sinh nhóm beta-lactam,True
Winonyn,Acid nalidixic,134,"Vì vậy, không trộn",True
Winsatan 50,Losartan,927,Chất đối kháng thụ thể at,False
