DrugName,ActiveIngredient,PageNumber,Category,Is_Prescription
Trikaxon,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trikaxon IM,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trikazim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trileptal,Oxcarbazepin,1096,Thuốc chống co giật,False
Trimetazidin 20,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trimetazidin hydrochlorid,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trimetazidine,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trimetazidine SaVi 20,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trimetazidine Stada 35 mg MR,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trimetazidine winthrop,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trimetin Inj.,Netilmicin,1042,Kháng sinh nhóm aminoglycosid,False
Trimetro,Metronidazol,979,Thuốc diệt giun sán,False
bị,rubella,1444,Chưa phân loại,False
Trinazin,Flunarizin,678,Thuốc chẹn kênh calci,False
Tripenem 1,Meropenem,950,"Kháng sinh nhóm carbapenem, họ beta-lactam",False
Triptazidin,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Triptazidin 20,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Triptocef,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,False
Trisova Tab,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Tritasdine Tab.,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trivivac,Vắc xin tam liên sởi - quai bị - rubella,1444,Chưa phân loại,False
Trixone,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trixonex,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trizad,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trizidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trizox,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Troken,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Trom 250,Azithromycin,227,Thuốc kháng sinh,False
Tronanmycin Inj.,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,False
Tronasel,Teicoplanin,1326,Kháng sinh glycopeptid,False
Tropicamide,Tropicamid,1417,"Kháng histamin thế hệ 1, chất đối kháng thụ thể h",False
Trotaxone,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Troyfos 10,Alendronat natri,157,Chất ức chế tiêu xương,False
Troyfos 70,Alendronat natri,157,Chất ức chế tiêu xương,False
Troynoxa-60,Enoxaparin natri,586,Thuốc chống đông máu (thuốc chống huyết khối),False
Troyplatt,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Troypofol,Propofol,1201,"Thuốc mê, thuốc an thần",False
Troysar 25,Losartan,927,Chất đối kháng thụ thể at,False
Troysar 50,Losartan,927,Chất đối kháng thụ thể at,False
Trozal,Amoxicilin,188,"Kháng sinh nhóm beta-lactam, aminopenicilin",False
Truefovir,Tenofovir,1335,Thuốc kháng retrovirus,False
Trupril,Lisinopril,910,Thuốc ức chế enzym chuyển angiotensin,False
Tryesil,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Trymo,Bismuth subcitrat,263,Thuốc nhuận tràng kích thích,False
Tryox,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Trypsinmed,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Tsar Cefotaxim,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,False
Tsar Diclofenac,Diclofenac,515,Thuốc chống viêm không steroid,False
Tsar Piracetam,Piracetam,1159,Thuốc trị giun,False
Tsar Streptomycin,Streptomycin,1308,Kháng sinh nhóm aminoglycosid,False
Tubenarine,Cycloserin,476,Kháng sinh,False
Tuffcef,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Tuflu,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,False
Tufsine 100,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tufsine 200,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tuhara,Piracetam,1159,Thuốc trị giun,False
Tulextam,Triamcinolon,1407,Glucocorticoid,False
Tunapentin,Gabapentin,705,"Thuốc chống động kinh, điều trị đau thần kinh",False
Tunicapril-2.5,Ramipril,1230,Thuốc ức chế enzym chuyển angiotensin,False
Tunicapril-5,Ramipril,1230,Thuốc ức chế enzym chuyển angiotensin,False
Tupod Dry,Cefpodoxim proxetil,363,Kháng sinh nhóm cephalosporin thế hệ 3,False
Tusalene,Alimemazin,160,"Đối kháng thụ thể histamin h 1, thuốc an thần",False
Tuspi,Paracetamol,1118,Giảm đau; hạ sốt,False
Tuspi 100,Paracetamol,1118,Giảm đau; hạ sốt,False
Tuspi 325,Paracetamol,1118,Giảm đau; hạ sốt,False
Tusstadt,Diphenhydramin,542,Thuốc kháng histamin; chất đối kháng thụ thể,False
Tuxsinal,Alimemazin,160,"Đối kháng thụ thể histamin h 1, thuốc an thần",False
TV .Amlodipin,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",False
TV .Cefalexin,Cefalexin,334,Kháng sinh nhóm cephalosporin thế hệ 1,False
TV-Ceftri,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
TV .Cefuroxime,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,False
TV .Enalapril 10,Enalapril,582,"Thuốc chống tăng huyết áp, nhóm ức chế enzym",False
TV .Fenofibrat,Fenofibrat,652,Thuốc hạ lipid máu (nhóm fibrat),False
TV .Ladine,Lamivudin,876,Thuốc kháng retrovirus và virus,False
TV .Lansoprazol,Lansoprazol,879,"Thuốc ức chế tiết acid dịch vị, thuốc ức chế bơm proton",False
TV .Mephenesin,Mephenesin,944,Thuốc giãn cơ và giảm đau,False
TV .Sulpiride,Sulpirid,1314,Thuốc chống loạn thần,False
TV .Zantidine,Ranitidin,1232,Đối kháng thụ thể h2 histamin,False
TV-Cefradin,Cefradin,366,Kháng sinh nhóm cephalosporin thế hệ 1,False
TV-Droxil,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,False
TV-Enalapril,Enalapril,582,"Thuốc chống tăng huyết áp, nhóm ức chế enzym",False
TV-Omeprazol,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
TV-Pantoprazol,Pantoprazol,1115,"Thuốc ức chế bơm proton, ức chế tiết acid dịch vị",False
TV-Perazol,Cefoperazon natri,354,Kháng sinh cephalosporin thế hệ 3,False
TV-Zidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Twice-cef injection,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,False
Tydol 150,Paracetamol,1118,Giảm đau; hạ sốt,False
Tydol 650,Paracetamol,1118,Giảm đau; hạ sốt,False
Tydol 80,Paracetamol,1118,Giảm đau; hạ sốt,False
Tykacin Inj.,Bupivacain hydroclorid,276,Thuốc tê tại chỗ,False
Tylcyst-100,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tylcyst-200,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tylenol 8 Hour,Paracetamol,1118,Giảm đau; hạ sốt,False
Tymolpain,Flunarizin,678,Thuốc chẹn kênh calci,False
Typhim Vi,Vắc xin thương hàn,1446,Vắc xin,False
Trimetro,Metronidazol,979,Thuốc diệt giun sán,False
bị,rubella,1444,Chưa phân loại,False
Trinazin,Flunarizin,678,Thuốc chẹn kênh calci,False
Tripenem 1,Meropenem,950,"Kháng sinh nhóm carbapenem, họ beta-lactam",False
Triptazidin,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Triptazidin 20,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Triptocef,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,False
Trisova Tab,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Tritasdine Tab.,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trivivac,Vắc xin tam liên sởi - quai bị - rubella,1444,Chưa phân loại,False
Trixone,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trixonex,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trizad,Trimetazidin,1412,Thuốc chống đau thắt ngực/chống thiếu máu cơ tim,False
Trizidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Trizox,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Troken,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Trom 250,Azithromycin,227,Thuốc kháng sinh,False
Tronanmycin Inj.,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,False
Tronasel,Teicoplanin,1326,Kháng sinh glycopeptid,False
Tropicamide,Tropicamid,1417,"Kháng histamin thế hệ 1, chất đối kháng thụ thể h",False
Trotaxone,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Troyfos 10,Alendronat natri,157,Chất ức chế tiêu xương,False
Troyfos 70,Alendronat natri,157,Chất ức chế tiêu xương,False
Troynoxa-60,Enoxaparin natri,586,Thuốc chống đông máu (thuốc chống huyết khối),False
Troyplatt,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Troypofol,Propofol,1201,"Thuốc mê, thuốc an thần",False
Troysar 25,Losartan,927,Chất đối kháng thụ thể at,False
Troysar 50,Losartan,927,Chất đối kháng thụ thể at,False
Trozal,Amoxicilin,188,"Kháng sinh nhóm beta-lactam, aminopenicilin",False
Truefovir,Tenofovir,1335,Thuốc kháng retrovirus,False
Trupril,Lisinopril,910,Thuốc ức chế enzym chuyển angiotensin,False
Tryesil,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Trymo,Bismuth subcitrat,263,Thuốc nhuận tràng kích thích,False
Tryox,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Trypsinmed,Chymotrypsin,382,Enzym thủy phân protein (trợ giúp phẫu thuật),False
Tsar Cefotaxim,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,False
Tsar Diclofenac,Diclofenac,515,Thuốc chống viêm không steroid,False
Tsar Piracetam,Piracetam,1159,Thuốc trị giun,False
Tsar Streptomycin,Streptomycin,1308,Kháng sinh nhóm aminoglycosid,False
Tubenarine,Cycloserin,476,Kháng sinh,False
Tuffcef,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Tuflu,Tobramycin,1392,Kháng sinh nhóm aminoglycosid,False
Tufsine 100,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tufsine 200,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tuhara,Piracetam,1159,Thuốc trị giun,False
Tulextam,Triamcinolon,1407,Glucocorticoid,False
Tunapentin,Gabapentin,705,"Thuốc chống động kinh, điều trị đau thần kinh",False
Tunicapril-2.5,Ramipril,1230,Thuốc ức chế enzym chuyển angiotensin,False
Tunicapril-5,Ramipril,1230,Thuốc ức chế enzym chuyển angiotensin,False
Tupod Dry,Cefpodoxim proxetil,363,Kháng sinh nhóm cephalosporin thế hệ 3,False
Tusalene,Alimemazin,160,"Đối kháng thụ thể histamin h 1, thuốc an thần",False
Tuspi,Paracetamol,1118,Giảm đau; hạ sốt,False
Tuspi 100,Paracetamol,1118,Giảm đau; hạ sốt,False
Tuspi 325,Paracetamol,1118,Giảm đau; hạ sốt,False
Tusstadt,Diphenhydramin,542,Thuốc kháng histamin; chất đối kháng thụ thể,False
Tuxsinal,Alimemazin,160,"Đối kháng thụ thể histamin h 1, thuốc an thần",False
TV .Amlodipin,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",False
TV .Cefalexin,Cefalexin,334,Kháng sinh nhóm cephalosporin thế hệ 1,False
TV-Ceftri,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
TV .Cefuroxime,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,False
TV .Enalapril 10,Enalapril,582,"Thuốc chống tăng huyết áp, nhóm ức chế enzym",False
TV .Fenofibrat,Fenofibrat,652,Thuốc hạ lipid máu (nhóm fibrat),False
TV .Ladine,Lamivudin,876,Thuốc kháng retrovirus và virus,False
TV .Lansoprazol,Lansoprazol,879,"Thuốc ức chế tiết acid dịch vị, thuốc ức chế bơm proton",False
TV .Mephenesin,Mephenesin,944,Thuốc giãn cơ và giảm đau,False
TV .Sulpiride,Sulpirid,1314,Thuốc chống loạn thần,False
TV .Zantidine,Ranitidin,1232,Đối kháng thụ thể h2 histamin,False
TV-Cefradin,Cefradin,366,Kháng sinh nhóm cephalosporin thế hệ 1,False
TV-Droxil,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,False
TV-Enalapril,Enalapril,582,"Thuốc chống tăng huyết áp, nhóm ức chế enzym",False
TV-Omeprazol,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
TV-Pantoprazol,Pantoprazol,1115,"Thuốc ức chế bơm proton, ức chế tiết acid dịch vị",False
TV-Perazol,Cefoperazon natri,354,Kháng sinh cephalosporin thế hệ 3,False
TV-Zidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Twice-cef injection,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,False
Tydol 150,Paracetamol,1118,Giảm đau; hạ sốt,False
Tydol 650,Paracetamol,1118,Giảm đau; hạ sốt,False
Tydol 80,Paracetamol,1118,Giảm đau; hạ sốt,False
Tykacin Inj.,Bupivacain hydroclorid,276,Thuốc tê tại chỗ,False
Tylcyst-100,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tylcyst-200,Acetylcystein,111,Thuốc tiêu chất nhày; thuốc giải độc (quá liều,False
Tylenol 8 Hour,Paracetamol,1118,Giảm đau; hạ sốt,False
Tymolpain,Flunarizin,678,Thuốc chẹn kênh calci,False
Typhim Vi,Vắc xin thương hàn,1446,Vắc xin,False
Typhoid vaccine,Vắc xin thương hàn,1446,Vắc xin,False
Tytdroxil 250,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,False
Tytdroxil 500,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,False
Tytrix-10,Lisinopril,910,Thuốc ức chế enzym chuyển angiotensin,False
Tytrix-5,Lisinopril,910,Thuốc ức chế enzym chuyển angiotensin,False
Tytxym 100,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Tytxym 200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Tzap-15,Mirtazapin,993,Thuốc chống trầm cảm,False
Tzap-30,Mirtazapin,993,Thuốc chống trầm cảm,False
Uberlacid,Clarithromycin,404,Kháng sinh macrolid bán tổng hợp,False
Ucetaxime 1000,Cefotaxim,357,Kháng sinh cephalosporin thế hệ 3,False
“U-Chu” Loratadine,Loratadin,923,"Thuốc kháng histamin, đối kháng thụ thể h",False
Ucphin,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Ucyrin,Clopidogrel,425,Thuốc ức chế kết tập tiểu cầu,False
Ufal,Clor - Cefaclor,329,"Kháng sinh uống, nhóm cephalosporin thế hệ 2",False
Ufal,Clor 125 - Cefaclor,329,"Kháng sinh uống, nhóm cephalosporin thế hệ 2",False
Ufamezol,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
Uferoxil-500,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,False
Uhol,Fluconazol,666,Chống nấm,False
Ukcef,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Ukcin,Ampicilin và sulbactam,201,Kháng khuẩn (toàn thân),False
Ukfix,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Ukfix cap.,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Ukisen,Cetirizin hydroclorid,381,Kháng histamin; đối kháng thụ thể h,False
Ukxone,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Ulcemo,Triamcinolon,1407,Glucocorticoid,False
Ulcersep,Bismuth subcitrat,263,Thuốc nhuận tràng kích thích,False
Ulcertil 20,Rabeprazol,1228,Thuốc ức chế bơm proton,False
Ulcinorm 150,Ranitidin,1232,Đối kháng thụ thể h2 histamin,False
Ulcinorm 300,Ranitidin,1232,Đối kháng thụ thể h2 histamin,False
Ulcozol 40,Omeprazol,1080,"Chống loét dạ dày, tá tràng; ức chế bơm proton",False
Ulemac-40,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Ul-Fate,Sucralfat,1310,"Thuốc bảo vệ niêm mạc dạ dày; điều trị loét dạ dày,",False
Ulperaz 20,Rabeprazol,1228,Thuốc ức chế bơm proton,False
Ulrika,Sucralfat,1310,"Thuốc bảo vệ niêm mạc dạ dày; điều trị loét dạ dày,",False
Ulsek-40,Esomeprazol,619,Thuốc ức chế bài tiết acid dạ dày thuộc nhóm ức chế,False
Ultara,Nizatidin,1063,Thuốc kháng thụ thể h,False
Ultazidim,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Ulticef,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,False
Ultigra 120,Fexofenadin hydroclorid,657,"Kháng histamin thế hệ 2, đối kháng thụ thể h",False
Ultimed-10,Metoclopramid,973,Chống nôn,False
Umecard-5,Amlodipin,187,"Chống đau thắt ngực, chống tăng huyết áp, chất đối",False
Umecefa-500,Cefalexin,334,Kháng sinh nhóm cephalosporin thế hệ 1,False
Umed-Etham 400,Ethambutol,631,Thuốc cầm máu,False
Umefuotin-20,Fluoxetin,684,Chống trầm cảm,False
Umeran 75,Diclofenac,515,Thuốc chống viêm không steroid,False
Umeran-potas 50,Diclofenac,515,Thuốc chống viêm không steroid,False
Umetac,150 - Ranitidin,1232,Đối kháng thụ thể h2 histamin,False
Umetac,300 - Ranitidin,1232,Đối kháng thụ thể h2 histamin,False
Umexim-200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Umidox-100,Doxycyclin,573,Kháng sinh nhóm tetracyclin,False
Umitol-200,Carbamazepin,316,Chống co giật,False
Unaben,Albendazol,150,Thuốc trị giun sán,False
Unapiran inj.,Piracetam,1159,Thuốc trị giun,False
Unasyn,Ampicilin và sulbactam,201,Kháng khuẩn (toàn thân),False
Unexon,Cefuroxim,375,Kháng sinh nhóm cephalosporin thế hệ 2,False
Unibraxol Tab,Ambroxol,175,Thuốc long đờm,False
Unicavir,Tenofovir,1335,Thuốc kháng retrovirus,False
Unicefaxin,Cefadroxil,332,Kháng sinh nhóm cephalosporin thế hệ 1,False
Uniceffa,Ceftazidim,368,Kháng sinh nhóm cephalosporin thế hệ 3,False
Unicefphaloz,Ceftriaxon,371,Kháng sinh nhóm cephalosporin thế hệ 3,False
Uniceme,Cefepim,348,Kháng sinh nhóm cephalosporin thế hệ 4,False
Unicox,Meloxicam,940,Thuốc chống viêm không steroid,False
Uniderm,Clobetasol propionat,411,Kháng nấm (dùng ngoài),False
Uniderm,Miconazol,984,Nhóm imidazol chống nấm,False
Unidikan,Amikacin,176,Kháng sinh họ aminoglycosid,False
Unidopa,Dopamin,562,Thuốc kích thích thụ thể beta,False
Unifenac Inj.,Diclofenac,515,Thuốc chống viêm không steroid,False
Unifix-100,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Unifix-200,Cefixim,351,Kháng sinh cephalosporin thế hệ 3,False
Uniflurone,Fluorometholon,680,"Corticosteroid, dùng cho mắt",False
Unigle Tablet,Misoprostol,994,"Thuốc bảo vệ niêm mạc dạ dày và ức chế bài tiết acid,",False
Unilanso,Lansoprazol,879,"Thuốc ức chế tiết acid dịch vị, thuốc ức chế bơm proton",False
Unilexacin,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),False
Unilimadin,Clindamycin,407,Kháng sinh họ lincosamid,False
Uniloxin,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),False
Uniloxin Inj.,Levofloxacin,890,Kháng sinh nhóm quinolon (phân nhóm fluoroquinolon),False
